taxon_id,chr,length,name,assembly
342109,NC_007705,4940217,Xanthomonas_oryzae_pv__oryzae_MAFF_311018_342109,chr
360094,NC_010717,5240075,Xanthomonas_oryzae_pv__oryzae_PXO99A_360094,chr
322710,NC_012560,5365318,Azotobacter_vinelandii_DJ_322710,chr
243233,NC_002977,3304561,Methylococcus_capsulatus_str__Bath_243233,chr
857087,NC_015572,5051681,Methylomonas_methanica_MC09_857087,chr
272624,NC_002942,3397754,Legionella_pneumophila_subsp__pneumophila_str__Philadelphia_1_272624,chr
297245,NC_006369,3345687,Legionella_pneumophila_str__Lens_297245,chr
297245,NC_006366,59832,Legionella_pneumophila_str__Lens_297245,pLPL
297246,NC_006368,3503610,Legionella_pneumophila_str__Paris_297246,chr
297246,NC_006365,131885,Legionella_pneumophila_str__Paris_297246,pLPP
400673,NC_009494,3576470,Legionella_pneumophila_str__Corby_400673,chr
423212,NC_014125,3516334,Legionella_pneumophila_2300_99_Alcoy_423212,chr
661367,NC_013861,4077332,Legionella_longbeachae_NSW150_661367,chr
661367,NC_014544,71826,Legionella_longbeachae_NSW150_661367,pLLO
400667,NC_009083,13408,Acinetobacter_baumannii_ATCC_17978_400667,pAB1
400667,NC_009084,11302,Acinetobacter_baumannii_ATCC_17978_400667,pAB2
400667,NC_009085,3976747,Acinetobacter_baumannii_ATCC_17978_400667,chr
509173,NC_010401,5644,Acinetobacter_baumannii_AYE_509173,p1ABAYE
509173,NC_010402,9661,Acinetobacter_baumannii_AYE_509173,p2ABAYE
509173,NC_010403,2726,Acinetobacter_baumannii_AYE_509173,p4ABAYE
509173,NC_010404,94413,Acinetobacter_baumannii_AYE_509173,p3ABAYE
509173,NC_010410,3936291,Acinetobacter_baumannii_AYE_509173,chr
509170,NC_010395,6106,Acinetobacter_baumannii_SDF_509170,p1ABSDF
509170,NC_010396,25014,Acinetobacter_baumannii_SDF_509170,p2ABSDF
509170,NC_010398,24922,Acinetobacter_baumannii_SDF_509170,p3ABSDF
509170,NC_010400,3421954,Acinetobacter_baumannii_SDF_509170,chr
405416,NC_010605,28279,Acinetobacter_baumannii_ACICU_405416,pACICU1
405416,NC_010606,64366,Acinetobacter_baumannii_ACICU_405416,pACICU2
405416,NC_010611,3904116,Acinetobacter_baumannii_ACICU_405416,chr
480119,NC_011585,8729,Acinetobacter_baumannii_AB0057_480119,pAB0057
480119,NC_011586,4050513,Acinetobacter_baumannii_AB0057_480119,chr
557600,NC_011595,3760981,Acinetobacter_baumannii_AB307_0294_557600,chr
749219,NC_014147,1863286,Moraxella_catarrhalis_RH4_749219,chr
290338,NC_009792,4720462,Citrobacter_koseri_ATCC_BAA_895_290338,chr
290338,NC_009793,9294,Citrobacter_koseri_ATCC_BAA_895_290338,pCKO3
290338,NC_009794,5601,Citrobacter_koseri_ATCC_BAA_895_290338,pCKO2
1028307,NC_015663,5280350,Enterobacter_aerogenes_KCTC_2190_1028307,chr
716541,NC_014107,199562,Enterobacter_cloacae_subsp__cloacae_ATCC_13047_716541,pECL_A
716541,NC_014108,84653,Enterobacter_cloacae_subsp__cloacae_ATCC_13047_716541,pECL_B
716541,NC_014121,5314581,Enterobacter_cloacae_subsp__cloacae_ATCC_13047_716541,chr
701347,NC_014618,4814049,Enterobacter_cloacae_SCF1_701347,chr
716540,NC_013971,3805874,Erwinia_amylovora_ATCC_49946_716540,chr
716540,NC_013972,28243,Erwinia_amylovora_ATCC_49946_716540,p1
716540,NC_013973,71487,Erwinia_amylovora_ATCC_49946_716540,p2
665029,NC_013957,28259,Erwinia_amylovora_CFBP1430_665029,pEA29
665029,NC_013961,3805573,Erwinia_amylovora_CFBP1430_665029,chr
706191,NC_013956,4703373,Pantoea_ananatis_LMG_20103_706191,chr
561230,NC_012917,4862913,Pectobacterium_carotovorum_subsp__carotovorum_PC1_561230,chr
511145,NC_000913,4639675,Escherichia_coli_str__K_12_substr__MG1655_511145,chr
386585,NC_002695,5498450,Escherichia_coli_O157_H7_str__Sakai_386585,chr
386585,NC_002127,3306,Escherichia_coli_O157_H7_str__Sakai_386585,pOSAK1
386585,NC_002128,92721,Escherichia_coli_O157_H7_str__Sakai_386585,pO157
155864,NC_002655,5528445,Escherichia_coli_O157_H7_str__EDL933_155864,chr
155864,NC_007414,92077,Escherichia_coli_O157_H7_str__EDL933_155864,pO157
199310,NC_004431,5231428,Escherichia_coli_CFT073_199310,chr
364106,NC_007941,114230,Escherichia_coli_UTI89_364106,pUTI89
364106,NC_007946,5065741,Escherichia_coli_UTI89_364106,chr
362663,NC_008253,4938920,Escherichia_coli_536_362663,chr
405955,NC_008563,5082025,Escherichia_coli_APEC_O1_405955,chr
405955,NC_009837,174241,Escherichia_coli_APEC_O1_405955,pAPEC-O1-ColBM
405955,NC_009838,241387,Escherichia_coli_APEC_O1_405955,pAPEC-O1-R
331112,NC_009800,4643538,Escherichia_coli_HS_331112,chr
331111,NC_009786,79237,Escherichia_coli_E24377A_331111,pETEC_80
331111,NC_009787,34367,Escherichia_coli_E24377A_331111,pETEC_35
331111,NC_009788,70609,Escherichia_coli_E24377A_331111,pETEC_73
331111,NC_009789,6199,Escherichia_coli_E24377A_331111,pETEC_6
331111,NC_009790,74224,Escherichia_coli_E24377A_331111,pETEC_74
331111,NC_009791,5033,Escherichia_coli_E24377A_331111,pETEC_5
331111,NC_009801,4979619,Escherichia_coli_E24377A_331111,chr
481805,NC_010468,4746218,Escherichia_coli_ATCC_8739_481805,chr
316385,NC_010473,4686137,Escherichia_coli_str__K_12_substr__DH10B_316385,chr
439855,NC_010485,8909,Escherichia_coli_SMS_3_5_439855,pSMS35_8
439855,NC_010486,4074,Escherichia_coli_SMS_3_5_439855,pSMS35_4
439855,NC_010487,3565,Escherichia_coli_SMS_3_5_439855,pSMS35_3
439855,NC_010488,130440,Escherichia_coli_SMS_3_5_439855,pSMS35_130
439855,NC_010498,5068389,Escherichia_coli_SMS_3_5_439855,chr
444450,NC_011350,94644,Escherichia_coli_O157_H7_str__EC4115_444450,pO157
444450,NC_011351,37452,Escherichia_coli_O157_H7_str__EC4115_444450,pEC4115
444450,NC_011353,5572075,Escherichia_coli_O157_H7_str__EC4115_444450,chr
409438,NC_011407,6929,Escherichia_coli_SE11_409438,pSE11-4
409438,NC_011408,5366,Escherichia_coli_SE11_409438,pSE11-5
409438,NC_011411,4082,Escherichia_coli_SE11_409438,pSE11-6
409438,NC_011413,91158,Escherichia_coli_SE11_409438,pSE11-2
409438,NC_011415,4887515,Escherichia_coli_SE11_409438,chr
409438,NC_011416,60555,Escherichia_coli_SE11_409438,pSE11-3
409438,NC_011419,100021,Escherichia_coli_SE11_409438,pSE11-1
574521,NC_011601,4965553,Escherichia_coli_O127_H6_str__E2348_69_574521,chr
574521,NC_011602,6147,Escherichia_coli_O127_H6_str__E2348_69_574521,pE2348-2
574521,NC_011603,97978,Escherichia_coli_O127_H6_str__E2348_69_574521,pMAR2
585055,NC_011748,5154862,Escherichia_coli_55989_585055,chr
585397,NC_011745,5209548,Escherichia_coli_ED1a_585397,chr
585034,NC_011741,4700560,Escherichia_coli_IAI1_585034,chr
585057,NC_011750,5132068,Escherichia_coli_IAI39_585057,chr
585035,NC_011742,5032268,Escherichia_coli_S88_585035,chr
585035,NC_011747,133853,Escherichia_coli_S88_585035,pECOS88
585056,NC_011739,33809,Escherichia_coli_UMN026_585056,p2ESCUM
585056,NC_011749,122301,Escherichia_coli_UMN026_585056,p1ESCUM
585056,NC_011751,5202090,Escherichia_coli_UMN026_585056,chr
866768,NC_012947,4570938,Escherichia_coli__BL21_Gold_DE3_pLysS_AG__866768,chr
595496,NC_012759,4578159,Escherichia_coli_BW2952_595496,chr
413997,NC_012967,4629812,Escherichia_coli_B_str__REL606_413997,chr
544404,NC_013008,5528136,Escherichia_coli_O157_H7_str__TW14359_544404,chr
544404,NC_013010,94601,Escherichia_coli_O157_H7_str__TW14359_544404,pO157
585395,NC_013353,5449314,Escherichia_coli_O103_H2_str__12009_585395,chr
585395,NC_013354,75546,Escherichia_coli_O103_H2_str__12009_585395,pO103
585396,NC_013364,5371077,Escherichia_coli_O111_H__str__11128_585396,chr
585396,NC_013365,204604,Escherichia_coli_O111_H__str__11128_585396,pO111_1
585396,NC_013366,77690,Escherichia_coli_O111_H__str__11128_585396,pO111_3
585396,NC_013367,8140,Escherichia_coli_O111_H__str__11128_585396,pO111_4
585396,NC_013368,6673,Escherichia_coli_O111_H__str__11128_585396,pO111_5
585396,NC_013370,97897,Escherichia_coli_O111_H__str__11128_585396,pO111_2
573235,NC_013361,5697240,Escherichia_coli_O26_H11_str__11368_573235,chr
573235,NC_013362,63365,Escherichia_coli_O26_H11_str__11368_573235,pO26_2
573235,NC_013363,5686,Escherichia_coli_O26_H11_str__11368_573235,pO26_3
573235,NC_013369,85167,Escherichia_coli_O26_H11_str__11368_573235,pO26_1
573235,NC_014543,4073,Escherichia_coli_O26_H11_str__11368_573235,pO26_4
701177,NC_013941,5386352,Escherichia_coli_O55_H7_str__CB9615_701177,chr
701177,NC_013942,66001,Escherichia_coli_O55_H7_str__CB9615_701177,pO55
585054,NC_011740,4588711,Escherichia_fergusonii_ATCC_35469_585054,chr
585054,NC_011743,55150,Escherichia_fergusonii_ATCC_35469_585054,pEFER
484021,NC_006625,224152,Klebsiella_pneumoniae_subsp__pneumoniae_NTUH_K2044_484021,pK2044
484021,NC_012731,5248520,Klebsiella_pneumoniae_subsp__pneumoniae_NTUH_K2044_484021,chr
272620,NC_009648,5315120,Klebsiella_pneumoniae_subsp__pneumoniae_MGH_78578_272620,chr
272620,NC_009649,175879,Klebsiella_pneumoniae_subsp__pneumoniae_MGH_78578_272620,pKPN3
272620,NC_009650,107576,Klebsiella_pneumoniae_subsp__pneumoniae_MGH_78578_272620,pKPN4
272620,NC_009651,88582,Klebsiella_pneumoniae_subsp__pneumoniae_MGH_78578_272620,pKPN5
272620,NC_009652,4259,Klebsiella_pneumoniae_subsp__pneumoniae_MGH_78578_272620,pKPN6
272620,NC_009653,3478,Klebsiella_pneumoniae_subsp__pneumoniae_MGH_78578_272620,pKPN7
507522,NC_011281,91096,Klebsiella_pneumoniae_342_507522,pKP91
507522,NC_011282,187922,Klebsiella_pneumoniae_342_507522,pKP187
507522,NC_011283,5641239,Klebsiella_pneumoniae_342_507522,chr
529507,NC_010555,36289,Proteus_mirabilis_HI4320_529507,pHI4320
529507,NC_010554,4063606,Proteus_mirabilis_HI4320_529507,chr
300268,NC_007608,126697,Shigella_boydii_Sb227_300268,pSB4_227
300268,NC_007613,4519823,Shigella_boydii_Sb227_300268,chr
344609,NC_010656,2089,Shigella_boydii_CDC_3083_94_344609,pBS512_2
344609,NC_010657,33103,Shigella_boydii_CDC_3083_94_344609,pBS512_33
344609,NC_010658,4615997,Shigella_boydii_CDC_3083_94_344609,chr
344609,NC_010659,5114,Shigella_boydii_CDC_3083_94_344609,pBS512_5
344609,NC_010660,210919,Shigella_boydii_CDC_3083_94_344609,pBS512_211
344609,NC_010672,7437,Shigella_boydii_CDC_3083_94_344609,pBS512_7
300267,NC_007606,4369232,Shigella_dysenteriae_Sd197_300267,chr
300267,NC_007607,182726,Shigella_dysenteriae_Sd197_300267,pSD1_197
300267,NC_009344,8953,Shigella_dysenteriae_Sd197_300267,pSD197_spA
198214,NC_004337,4607203,Shigella_flexneri_2a_str__301_198214,chr
198214,NC_004851,221618,Shigella_flexneri_2a_str__301_198214,pCP301
198215,NC_004741,4599354,Shigella_flexneri_2a_str__2457T_198215,chr
373384,NC_008258,4574284,Shigella_flexneri_5_str__8401_373384,chr
300269,NC_007384,4825265,Shigella_sonnei_Ss046_300269,chr
300269,NC_007385,214396,Shigella_sonnei_Ss046_300269,pSS_046
300269,NC_009345,8401,Shigella_sonnei_Ss046_300269,pSS046_spA
300269,NC_009346,5153,Shigella_sonnei_Ss046_300269,pSS046_spB
300269,NC_009347,2101,Shigella_sonnei_Ss046_300269,pSS046_spC
406817,NC_014170,155327,Xenorhabdus_nematophila_ATCC_19061_406817,pXNC1_p
406817,NC_014228,4432590,Xenorhabdus_nematophila_ATCC_19061_406817,chr
393305,NC_008791,67721,Yersinia_enterocolitica_subsp__enterocolitica_8081_393305,pYVe8081
393305,NC_008800,4615899,Yersinia_enterocolitica_subsp__enterocolitica_8081_393305,chr
994476,NC_015224,4552107,Yersinia_enterocolitica_subsp__palearctica_105_5R_r__994476,chr
994476,NC_015475,69704,Yersinia_enterocolitica_subsp__palearctica_105_5R_r__994476,p105.5R(r)p
214092,NC_003143,4653728,Yersinia_pestis_CO92_214092,chr
214092,NC_003131,70305,Yersinia_pestis_CO92_214092,pCD1
214092,NC_003132,9612,Yersinia_pestis_CO92_214092,pPCP1
214092,NC_003134,96210,Yersinia_pestis_CO92_214092,pMT1
187410,NC_004088,4600755,Yersinia_pestis_KIM_10_187410,chr
187410,NC_004838,100990,Yersinia_pestis_KIM_10_187410,pMT-1
229193,NC_005810,4595065,Yersinia_pestis_biovar_Microtus_str__91001_229193,chr
229193,NC_005813,70159,Yersinia_pestis_biovar_Microtus_str__91001_229193,pCD1
229193,NC_005814,21742,Yersinia_pestis_biovar_Microtus_str__91001_229193,pCRY
229193,NC_005815,106642,Yersinia_pestis_biovar_Microtus_str__91001_229193,pMT1
229193,NC_005816,9609,Yersinia_pestis_biovar_Microtus_str__91001_229193,pPCP1
360102,NC_008120,96471,Yersinia_pestis_Antiqua_360102,pMT
360102,NC_008121,10777,Yersinia_pestis_Antiqua_360102,pPCP
360102,NC_008122,70299,Yersinia_pestis_Antiqua_360102,pCD
360102,NC_008150,4702289,Yersinia_pestis_Antiqua_360102,chr
377628,NC_008118,100918,Yersinia_pestis_Nepal516_377628,pMT
377628,NC_008119,10778,Yersinia_pestis_Nepal516_377628,pPCP
377628,NC_008149,4534590,Yersinia_pestis_Nepal516_377628,chr
386656,NC_009377,71507,Yersinia_pestis_Pestoides_F_386656,pCD
386656,NC_009378,137010,Yersinia_pestis_Pestoides_F_386656,pMT
386656,NC_009381,4517345,Yersinia_pestis_Pestoides_F_386656,chr
349746,NC_010157,68190,Yersinia_pestis_Angola_349746,pnew_pCD
349746,NC_010158,114570,Yersinia_pestis_Angola_349746,pMT-pPCP
349746,NC_010159,4504254,Yersinia_pestis_Angola_349746,chr
637386,NC_014017,68342,Yersinia_pestis_Z176003_637386,pCD1
637386,NC_014022,94251,Yersinia_pestis_Z176003_637386,pMT1
637386,NC_014027,9609,Yersinia_pestis_Z176003_637386,pPCP1
637386,NC_014029,4553586,Yersinia_pestis_Z176003_637386,chr
273123,NC_006155,4744671,Yersinia_pseudotuberculosis_IP_32953_273123,chr
273123,NC_006153,68525,Yersinia_pseudotuberculosis_IP_32953_273123,pYV
273123,NC_006154,27702,Yersinia_pseudotuberculosis_IP_32953_273123,pYptb32953
349747,NC_009704,58679,Yersinia_pseudotuberculosis_IP_31758_349747,p_59kb
349747,NC_009705,153140,Yersinia_pseudotuberculosis_IP_31758_349747,p_153kb
349747,NC_009708,4723306,Yersinia_pseudotuberculosis_IP_31758_349747,chr
502800,NC_010465,4689441,Yersinia_pseudotuberculosis_YPIII_502800,chr
502801,NC_010634,4695619,Yersinia_pseudotuberculosis_PB1___502801,chr
502801,NC_010635,69812,Yersinia_pseudotuberculosis_PB1___502801,pYPTS01
498217,NC_013508,3760463,Edwardsiella_tarda_EIB202_498217,chr
498217,NC_013509,43703,Edwardsiella_tarda_EIB202_498217,pEIB202
380703,NC_008570,4744448,Aeromonas_hydrophila_subsp__hydrophila_ATCC_7966_380703,chr
382245,NC_004923,5424,Aeromonas_salmonicida_subsp__salmonicida_A449_382245,pAsa1
382245,NC_004924,5616,Aeromonas_salmonicida_subsp__salmonicida_A449_382245,pAsa3
382245,NC_004925,5247,Aeromonas_salmonicida_subsp__salmonicida_A449_382245,pAsa2
382245,NC_009348,4702402,Aeromonas_salmonicida_subsp__salmonicida_A449_382245,chr
382245,NC_009349,166749,Aeromonas_salmonicida_subsp__salmonicida_A449_382245,p4
382245,NC_009350,155098,Aeromonas_salmonicida_subsp__salmonicida_A449_382245,p5
998088,NC_015424,4551783,Aeromonas_veronii_B565_998088,chr
243277,NC_002505,2961149,Vibrio_cholerae_O1_biovar_El_Tor_str__N16961_243277,chrI
243277,NC_002506,1072315,Vibrio_cholerae_O1_biovar_El_Tor_str__N16961_243277,chrII
345073,NC_009456,1108250,Vibrio_cholerae_O395_345073,chr1
345073,NC_009457,3024069,Vibrio_cholerae_O395_345073,chr2
579112,NC_012578,2892523,Vibrio_cholerae_M66_2_579112,chrI
579112,NC_012580,1046382,Vibrio_cholerae_M66_2_579112,chrII
593588,NC_012667,1086784,Vibrio_cholerae_MJ_1236_593588,chr2
593588,NC_012668,3149584,Vibrio_cholerae_MJ_1236_593588,chr1
312309,NC_006840,2897536,Vibrio_fischeri_ES114_312309,chrI
312309,NC_006841,1330333,Vibrio_fischeri_ES114_312309,chrII
312309,NC_006842,45849,Vibrio_fischeri_ES114_312309,pES100
388396,NC_011184,2905029,Vibrio_fischeri_MJ11_388396,chrI
388396,NC_011185,179459,Vibrio_fischeri_MJ11_388396,pMJ100
388396,NC_011186,1418848,Vibrio_fischeri_MJ11_388396,chrII
338187,NC_009777,89008,Vibrio_harveyi_ATCC_BAA_1116_338187,pVIBHAR
338187,NC_009783,3765351,Vibrio_harveyi_ATCC_BAA_1116_338187,chrI
338187,NC_009784,2204018,Vibrio_harveyi_ATCC_BAA_1116_338187,chrII
223926,NC_004603,3288558,Vibrio_parahaemolyticus_RIMD_2210633_223926,chr1
223926,NC_004605,1877212,Vibrio_parahaemolyticus_RIMD_2210633_223926,chr2
216895,NC_004459,3281866,Vibrio_vulnificus_CMCP6_216895,chrI
216895,NC_004460,1844830,Vibrio_vulnificus_CMCP6_216895,chrII
196600,NC_005139,3354505,Vibrio_vulnificus_YJ016_196600,chrI
196600,NC_005140,1857073,Vibrio_vulnificus_YJ016_196600,chrII
196600,NC_005128,48508,Vibrio_vulnificus_YJ016_196600,pYJ016
914127,NC_014965,3194232,Vibrio_vulnificus_MO6_24_O_914127,chrI
914127,NC_014966,1813536,Vibrio_vulnificus_MO6_24_O_914127,chrII
416269,NC_009053,2274482,Actinobacillus_pleuropneumoniae_serovar_5b_str__L20_416269,chr
434271,NC_010278,2242062,Actinobacillus_pleuropneumoniae_serovar_3_str__JL03_434271,chr
537457,NC_010939,2331981,Actinobacillus_pleuropneumoniae_serovar_7_str__AP76_537457,chr
537457,NC_010940,3533,Actinobacillus_pleuropneumoniae_serovar_7_str__AP76_537457,pAPP7_C
537457,NC_010941,4236,Actinobacillus_pleuropneumoniae_serovar_7_str__AP76_537457,pABB7_B
537457,NC_010942,5685,Actinobacillus_pleuropneumoniae_serovar_7_str__AP76_537457,pAPP7_A
71421,NC_000907,1830138,Haemophilus_influenzae_Rd_KW20_71421,chr
281310,NC_007146,1914490,Haemophilus_influenzae_86_028NP_281310,chr
374930,NC_009566,1813033,Haemophilus_influenzae_PittEE_374930,chr
374931,NC_009567,1887192,Haemophilus_influenzae_PittGG_374931,chr
866630,NC_014920,1985832,Haemophilus_influenzae_F3031_866630,chr
935897,NC_014922,2007018,Haemophilus_influenzae_F3047_935897,chr
233412,NC_002940,1698955,Haemophilus_ducreyi_35000HP_233412,chr
205914,NC_006298,5178,Haemophilus_somnus_129PT_205914,pHS129
205914,NC_008309,2007700,Haemophilus_somnus_129PT_205914,chr
228400,NC_010519,2263857,Haemophilus_somnus_2336_228400,chr
634176,NC_012913,2313035,Aggregatibacter_aphrophilus_NJ8700_634176,chr
557723,NC_011852,2269156,Haemophilus_parasuis_SH0165_557723,chr
272843,NC_002663,2257487,Pasteurella_multocida_subsp__multocida_str__Pm70_272843,chr
1005058,NC_015460,2687335,Gallibacterium_anatis_UMN179_1005058,chr
1005058,NC_015461,6804,Gallibacterium_anatis_UMN179_1005058,pUMN179
227377,NC_002971,1995281,Coxiella_burnetii_RSA_493_227377,chr
227377,NC_004704,37393,Coxiella_burnetii_RSA_493_227377,pQpH1
434922,NC_009726,54179,Coxiella_burnetii_Dugway_5J108_111_434922,pQpDG
434922,NC_009727,2158758,Coxiella_burnetii_Dugway_5J108_111_434922,chr
360115,NC_010115,37317,Coxiella_burnetii_RSA_331_360115,pQpH1
360115,NC_010117,2016427,Coxiella_burnetii_RSA_331_360115,chr
434923,NC_011527,2008870,Coxiella_burnetii_CbuG_Q212_434923,chr
434924,NC_011526,39280,Coxiella_burnetii_CbuK_Q154_434924,pQpRS_K_Q154
434924,NC_011528,2063100,Coxiella_burnetii_CbuK_Q154_434924,chr
246195,NC_009446,1389350,Dichelobacter_nodosus_VCS1703A_246195,chr
243159,NC_011761,2982397,Acidithiobacillus_ferrooxidans_ATCC_23270_243159,chr
555778,NC_013422,2582886,Halothiobacillus_neapolitanus_c2_555778,chr
572477,NC_013851,3526903,Allochromatium_vinosum_DSM_180_572477,chr
572477,NC_013852,102242,Allochromatium_vinosum_DSM_180_572477,pALVIN01
572477,NC_013862,39929,Allochromatium_vinosum_DSM_180_572477,pALVIN02
349124,NC_008789,2678452,Halorhodospira_halophila_SL1_349124,chr
323261,NC_007483,40420,Nitrosococcus_oceani_ATCC_19707_323261,pA
323261,NC_007484,3481691,Nitrosococcus_oceani_ATCC_19707_323261,chr
160492,NC_002488,2679306,Xylella_fastidiosa_9a5c_160492,chr
160492,NC_002489,1286,Xylella_fastidiosa_9a5c_160492,pXF1.3
160492,NC_002490,51158,Xylella_fastidiosa_9a5c_160492,pXF51
183190,NC_004556,2519802,Xylella_fastidiosa_Temecula1_183190,chr
183190,NC_004554,1346,Xylella_fastidiosa_Temecula1_183190,pXFPD1.3
405440,NC_010513,2475130,Xylella_fastidiosa_M12_405440,chr
405441,NC_010577,2535690,Xylella_fastidiosa_M23_405441,chr
405441,NC_010579,38297,Xylella_fastidiosa_M23_405441,pXFAS01
377629,NC_012997,5193164,Teredinibacter_turnerae_T7901_377629,chr
351348,NC_008738,239623,Marinobacter_aquaeolei_VT8_351348,pMAQU01
351348,NC_008739,213290,Marinobacter_aquaeolei_VT8_351348,pMAQU02
351348,NC_008740,4326849,Marinobacter_aquaeolei_VT8_351348,chr
768066,NC_014532,4061296,Halomonas_elongata_DSM_2581_768066,chr
314275,NC_011138,4448980,Alteromonas_macleodii_str___Deep_ecotype__314275,chr
484022,NC_010331,3936,Francisella_philomiragia_subsp__philomiragia_ATCC_25017_484022,pFPHI01
484022,NC_010336,2045775,Francisella_philomiragia_subsp__philomiragia_ATCC_25017_484022,chr
290339,NC_009778,4368373,Cronobacter_sakazakii_ATCC_BAA_894_290339,chr
290339,NC_009779,31208,Cronobacter_sakazakii_ATCC_BAA_894_290339,pESA2
290339,NC_009780,131196,Cronobacter_sakazakii_ATCC_BAA_894_290339,pESA3
399741,NC_009829,46804,Serratia_proteamaculans_568_399741,pSPRO01
399741,NC_009832,5448853,Serratia_proteamaculans_568_399741,chr
167879,NC_003910,5373180,Colwellia_psychrerythraea_34H_167879,chr
220341,NC_003198,4809037,Salmonella_enterica_subsp__enterica_serovar_Typhi_str__CT18_220341,chr
220341,NC_003384,218160,Salmonella_enterica_subsp__enterica_serovar_Typhi_str__CT18_220341,pHCM1
220341,NC_003385,106516,Salmonella_enterica_subsp__enterica_serovar_Typhi_str__CT18_220341,pHCM2
99287,NC_003197,4857432,Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_99287,chr
99287,NC_003277,93939,Salmonella_enterica_subsp__enterica_serovar_Typhimurium_str__LT2_99287,pSLT
209261,NC_004631,4791961,Salmonella_enterica_subsp__enterica_serovar_Typhi_str__Ty2_209261,chr
295319,NC_006511,4585229,Salmonella_enterica_subsp__enterica_serovar_Paratyphi_A_str__ATCC_9150_295319,chr
321314,NC_006905,4755700,Salmonella_enterica_subsp__enterica_serovar_Choleraesuis_str__SC_B67_321314,chr
321314,NC_006855,49558,Salmonella_enterica_subsp__enterica_serovar_Choleraesuis_str__SC_B67_321314,pSCV50
321314,NC_006856,138742,Salmonella_enterica_subsp__enterica_serovar_Choleraesuis_str__SC_B67_321314,pSC138
882884,NC_010067,4600800,Salmonella_enterica_subsp__arizonae_serovar_62_z4_z23____str__RSK2980_882884,chr
454169,NC_011081,91374,Salmonella_enterica_subsp__enterica_serovar_Heidelberg_str__SL476_454169,pSL476_91
454169,NC_011082,3373,Salmonella_enterica_subsp__enterica_serovar_Heidelberg_str__SL476_454169,pSL476_3
454169,NC_011083,4888768,Salmonella_enterica_subsp__enterica_serovar_Heidelberg_str__SL476_454169,chr
423368,NC_009140,176473,Salmonella_enterica_subsp__enterica_serovar_Newport_str__SL254_423368,pSN254
423368,NC_011079,3605,Salmonella_enterica_subsp__enterica_serovar_Newport_str__SL254_423368,pSL254_3
423368,NC_011080,4827641,Salmonella_enterica_subsp__enterica_serovar_Newport_str__SL254_423368,chr
439843,NC_011092,110227,Salmonella_enterica_subsp__enterica_serovar_Schwarzengrund_str__CVM19633_439843,pCVM19633_110
439843,NC_011093,4585,Salmonella_enterica_subsp__enterica_serovar_Schwarzengrund_str__CVM19633_439843,pCVM19633_4
439843,NC_011094,4709075,Salmonella_enterica_subsp__enterica_serovar_Schwarzengrund_str__CVM19633_439843,chr
554290,NC_011147,4581797,Salmonella_enterica_subsp__enterica_serovar_Paratyphi_A_str__AKU_12601_554290,chr
454166,NC_011148,37978,Salmonella_enterica_subsp__enterica_serovar_Agona_str__SL483_454166,punnamed
454166,NC_011149,4798660,Salmonella_enterica_subsp__enterica_serovar_Agona_str__SL483_454166,chr
439851,NC_011204,74551,Salmonella_enterica_subsp__enterica_serovar_Dublin_str__CT_02021853_439851,pCT02021853_74
439851,NC_011205,4842908,Salmonella_enterica_subsp__enterica_serovar_Dublin_str__CT_02021853_439851,chr
550538,NC_011274,4658697,Salmonella_enterica_subsp__enterica_serovar_Gallinarum_str__287_91_550538,chr
550537,NC_011294,4685848,Salmonella_enterica_subsp__enterica_serovar_Enteritidis_str__P125109_550537,chr
476213,NC_012124,55414,Salmonella_enterica_subsp__enterica_serovar_Paratyphi_C_strain_RKS4594_476213,pSPCV
476213,NC_012125,4833080,Salmonella_enterica_subsp__enterica_serovar_Paratyphi_C_strain_RKS4594_476213,chr
264730,NC_007274,131950,Pseudomonas_syringae_pv__phaseolicola_1448A_264730,plargeplasmid
264730,NC_007275,51711,Pseudomonas_syringae_pv__phaseolicola_1448A_264730,psmallplasmid
264730,NC_005773,5928787,Pseudomonas_syringae_pv__phaseolicola_1448A_264730,chr
218491,NC_004547,5064019,Pectobacterium_atrosepticum_SCRI1043_218491,chr
243265,NC_005126,5688987,Photorhabdus_luminescens_subsp__laumondii_TTO1_243265,chr
575788,NC_011744,1675515,Vibrio_splendidus_LGP32_575788,chr2
575788,NC_011753,3299303,Vibrio_splendidus_LGP32_575788,chr1
990288,NC_015850,2932225,Acidithiobacillus_caldus_SM_1_990288,chr
990288,NC_015851,251782,Acidithiobacillus_caldus_SM_1_990288,pmegaplasmid
990288,NC_015852,9778,Acidithiobacillus_caldus_SM_1_990288,pLAtc1
990288,NC_015853,14110,Acidithiobacillus_caldus_SM_1_990288,pLAtc2
990288,NC_015854,29704,Acidithiobacillus_caldus_SM_1_990288,pLAtc3
317025,NC_007520,2427734,Thiomicrospira_crunogena_XCL_2_317025,chr
316275,NC_011311,83540,Aliivibrio_salmonicida_LFI1238_316275,pVSAL840
316275,NC_011312,3325165,Aliivibrio_salmonicida_LFI1238_316275,chr1
316275,NC_011313,1206461,Aliivibrio_salmonicida_LFI1238_316275,chr2
316275,NC_011314,30807,Aliivibrio_salmonicida_LFI1238_316275,pVSAL320
316275,NC_011315,5360,Aliivibrio_salmonicida_LFI1238_316275,pVSAL54
